user_id,section_id,project_id,post_date,prompt,post_text,post_score,answer_date,answer_text,answer_score
46113,2,3,2019-02-15,how to handle xhr blob post in nodejs,<p>client code:</p> <pre><code>var xhr = new XMLHttpRequest(); xhr.open('POST' '/frame' true); xhr.s,2,2019-02-24,<p>Assuming your blob variable is not really url encoded form data and just any kind of content. The,6
268,3,1,2019-02-13,ListView ViewHolder components returning null Android,<p>I have implemented the ViewHolder pattern for my Listview like so:-</p> <pre><code> public class ,0,2019-02-13,<p>Your issue is arising because your code sometimes refers to <code>rootView</code> and sometimes t,0
29168,1,3,2019-02-01,fancybox YouTube link not working at all,<p>I get no console errors whatsoever. Here is the code I am using:</p> <pre><code>&lt;script type= ,-1,2019-02-01,"<p>You forgot to link the <code>jquery.fancybox-media.js</code> file, which would allow you to use t",1
43088,1,1,2019-02-26,I cannot disable link on non-zero date,<pre><code> &lt;tr bgcolor= &lt;?php echo $rowColor ?&gt; &gt; &lt;td&gt;&lt;font face= Arial Helvet,2,2019-02-26,"<p>Adding <code>disabled</code> attribute won't disable the link, if you want, just <code>echo</code",3
39255,2,2,2019-02-19,how to skip table using HtmlAgilityPack,<p>i wrote an app that take values from a table and manipulat them my problem is that there is 2 tab,0,2019-02-19,"<p>i think the below code will help you on this...</p>

<pre><code>HtmlNodeCollection tables = doc.D",1
27594,3,3,2019-02-26,Storing HTML or XML code in javascript variables,<p>I'd like to store a some HTML/XML markups in a javascript variable. The problem is that the text ,1,2019-02-26,"<pre><code>var string = (&lt;r&gt;&lt;![CDATA[

   The text string goes here.  Since this is a XML C",-9
18651,1,3,2019-02-13,How to represent x and y in svg symbol,<p>Based on <a href= https://css-tricks.com/svg-symbol-good-choice-icons/ rel= nofollow >https://css,0,2019-02-13,"<p>The <code>&lt;symbol&gt;</code> element does not have <code>x</code>, <code>y</code>, <code>width",3
20113,3,2,2019-02-05,Create events in Exchange Server 2003 from a website,<p>I researched and found there is no EWS for Exchange Server 2003. I need to create events in Excha,0,2019-02-05,<p>On Exchange 2003 you have 3 client API options for creating appointments you can use either MAPI ,2
17276,2,3,2019-02-23,SQL Query for Data Copy to Other Field,<p>i have use a db for my school records and update them every month like inspection data for every ,1,2019-02-23,"<p>Is this you want?</p>

<pre><code>INSERT INTO enrollment
select 'Present Students', [Cls_1],[Cls_",0
26255,3,2,2019-02-28,Convert HTML to plain text in contentEditable,<p>I have a <code>contentEditable</code> and I strip the formatting of pasted content <code>on('past,15,2019-06-28,"<p>Upon request from Jonathan Hobbs I am posting this as the answer. 
Thanks to the answers above I ",3
27703,1,3,2019-02-20,Unable to resolve a httpcomponent dependency in maven,<p>The following dependency is added to my <code>pom.xml</code> file yet Java is unable to resolve t,0,2019-02-20,"<p>Apparently I had been adding the wrong dependency. This is the correct one:</p>

<pre><code>&lt;d",0
22414,3,3,2019-02-15,sql to find certain ids and fillins,<p>I'm needing to pull 3 rows from a table for a featured section on my site. I first retrieve a lis,2,2019-02-15,"<p>You can use a UNION to join the records <code>WHERE id IN (1, 2)</code> and then the second query",2
37845,2,2,2019-02-20,Is my interpretation correct about n3797 8.5.3/5?,<p>Paragraph 8.5.3/5 in <a href= http://www.open-std.org/jtc1/sc22/wg21/docs/papers/2013/n3797.pdf r,5,2019-02-20,"<p>You are not reading it correctly, this is how you should be reading it:</p>

<blockquote>
  <p>th",4
13726,2,3,2019-02-13,Web API post data: object reference not set to an instance of an object,<p>I am trying to get Web API working with POST and I have the following in my Controller:</p> <pre>,0,2019-02-13,<p>The problem is you have specified the <code>dataType</code> parameter as <code>json</code> but yo,4
29211,3,3,2019-02-28,Implementing a Preferences NSWindow,<p>As we all know there is some sort of trend it seems between Mac apps. They all have the same pane,1,2019-02-28,"<p>That would be the NSToolbar <a href=""https://developer.apple.com/library/mac/#documentation/Cocoa",1
22115,2,3,2019-02-19,reinitialize code first created tables but leave existed tables data on place with entity framework 6,<p>Let's say I have 10 entites. 8 of them completelly new and build with EF Code-first aproach. So b,0,2019-02-19,"<p>You could use <a href=""https://msdn.microsoft.com/en-us/data/jj591621.aspx"" rel=""nofollow"">EF Cod",2
42912,2,3,2019-02-15,What are advantages and disadvantages of dynamic type in Ruby?,<p>Let's say I have a class called Tool:</p> <pre><code>class Tool def initialize( name weight ) @na,1,2019-02-15,"<p>Ruby is not loosely typed at all. Quite the contrary, it's very strongly typed. However it is als",6
42386,2,3,2019-02-25,Overloading ostream operator (<<) for class defined within a namespace,<p>Consider <em>bar.h</em>:</p> <pre><code>#include &lt;iostream&gt; namespace foo { class Bar { pub,2,2019-02-25,"<p>Question:</p>

<blockquote>
  <p>is this the correct way of solving this problem?</p>
</blockquot",7
30760,2,2,2019-02-28,Combining dplyr::do() with dplyr::mutate?,<p>I would like to achieve the following: for each subgroup of a dataset I would like to carry out a,1,2019-02-28,"<pre><code>library(lazyeval)
eq &lt;- ""y ~ x""
dat &lt;- mtcars
dat %&gt;% 
    group_by(gear) %&gt;%",4
20631,1,2,2019-02-15,find the smallest solution of an inequality function in maple,<p>an =(5 − 77 sin(n) + 8n^2)/(1 − 4n^2) L=-2 For ε =1/500 use Maple to find the smallest N such tha,-3,2019-02-18,<p>I'm guessing that you intend for n to be a positive integer. If not then please give additional d,0
9637,2,3,2019-02-25,php request youtube video is not working,<p>what is wrong to this code?</p> <pre><code>header('Content-type: application/x-shockwave-flash');,0,2019-02-25,"<p>That's because you're pulling the entire webpage as you would view it in a browser, not just the ",1
10877,3,1,2019-02-28,Single CSS class refuses to behave,<p>I have a CSS3 class that refuses to apply its attributes to text. I have changed the name multipl,0,2019-02-28,"<p>You have <code>&lt;style&gt;</code> tags in the CSS sheet. Remove them and it should work.</p>

<",1
11572,1,1,2019-02-07,VS2010: Change name of a project library,<p>How do I change the name of a project library in such a way to affect:</p> <p>1) Assembly Informa,3,2019-02-07,"<p>I would:</p>

<p>1) Rename the Project in the solution.</p>

<p>2) In the Project Properties, ren",7
11357,2,2,2019-02-06,good materials about event-driven programming,<p>I'm learning event-driven programming by Java now but most materials are about swing. I wonder if,1,2019-02-06,"<p><a href=""http://eventdrivenpgm.sourceforge.net/event_driven_programming.pdf"" rel=""nofollow"">http:",0
17425,3,3,2019-02-20,Trying to print numbers sequentially in C using threads,<p>I am trying to learn about threads and locking and have written a program to print numbers in a s,1,2019-02-20,"<p>There is a flaw in the way you use the condition variables. For you, they themselves seem to be a",0
28125,3,1,2019-02-18,TestNG. can't run a single test method,<p>I have Selenium+Eclipse+Java Project+Eclipse TestNG plugin. For example my code is:</p> <pre><cod,0,2019-02-18,"<p>First,you should clean the class files,then complain the Java programming again </p>",0
11410,3,3,2019-02-16,Get correct percent in dimplejs vertical 100% bar chart,<p>I have created a vertical 100% bar chart similar to this <a href= http://dimplejs.org/examples_vi,0,2019-02-16,"<p>The way you've done it makes sense, but there's an oversight in the eventArgs which causes it to ",1
33746,1,3,2019-02-25,How to query struct array with Hive (get_json_object)?,<p>I store the following JSON objects in a Hive table:</p> <pre><code>{ main_id : qwert  features : ,0,2019-02-26,"<p>I found a solution for this:</p>

<p>Use the <a href=""https://cwiki.apache.org/confluence/display",7
29799,3,2,2019-02-21,how to get all the text in TEXTBOXES which are created dynamically concatenated to one single MESSAGE BOX,<p>iam trying to concatenate the text in the text boxes to get appeared in the messge box i got stru,-1,2019-02-21,<p>Is not clear what you want but... I show you how to iterate each textbox on a ControlCollection t,0
15359,2,2,2019-02-12,Iterator Concurrent Modifiction Exception,<p>This code will throw Concurrent Modification Exception if the list is modified in doSomething(). ,2,2019-02-12,"<ul>
<li><p>if you are removing an item from the list, you can do it by calling <code>iterator.remov",7
6305,2,1,2019-02-28,Custom Authorize for both action and api calls?,<p>I recently asked <a href= http://stackoverflow.com/questions/15097356/custom-authorize-attribute-,1,2019-03-01,"<p>You can only inherit in one class from in c#, and each authorizeattribute lives in its own namesp",1
14252,2,3,2019-02-22,Sqlite3 gives Error : Constraint failed - interfacing to AM1808,<p>Hello I am using sqlite3 for database management for my AM1808. I have created a new table named ,0,2019-02-22,"<p>You have set few foreign key (FK for short) constraints, and also you have primary key constraint",0
38801,3,2,2019-02-26,preg replace with regex between,<p>I am trying to remove a piece of string that begins between <code>Int.</code> and newline.</p> <p,1,2019-02-26,"<p>You can use the following solution:</p>

<pre><code>$s = ""My address\nInt. blabla\nblabla blabla""",2
19346,2,3,2019-02-17,Can only instantiate 1 generic-uio device,<p>I'm trying to expose interrupts to userspace using the uio_pdrv_genirq driver. However I can only,1,2019-02-18,"<p>Alright, this turned out to be a problem in the kernel source that I was using.</p>

<p>The lines",4
41132,1,1,2019-02-18,GridBagLayout Horizontal alignment,<p>How can i align everything to the center of the frame ? In my example code the JLabel doesnt occu,0,2019-02-18,"<p>Put the two of them into a 2x1 GridLayout -- it forces the same dimensions on each cell.</p>

<pr",1
6122,1,3,2019-02-14,Working With ODP.NET Asynchronously,<p>Hay My system needs to execute several major SQL`s (on Oracle DB) using the same connection (asyn,2,2019-02-14,"<p>We've been calling Oracle SQL statements on multiple threads, and this is probably best, if your ",4
15624,3,1,2019-02-15,Unable to access object values with mongoose and nodejs,<p>I'm facing weird problem when accessing values of object.</p> <p>I'm using <code>mongoose</code> ,0,2019-02-15,"<p>The type of document stored in MongoDB is BSON, we can try to convert the <code>product</code> to",2
46238,2,1,2019-02-01,Check If sp_send_dbmail Was Successful,<p>I am looking for a way to check if a particular e-mails queued using <code>sp_send_dbmail</code> ,13,2019-02-01,"<p>This link from Microsoft seems to be useful - <a href=""http://msdn.microsoft.com/en-us/library/ms",9
30785,2,1,2019-02-06,Eclipse plugin for javascript development in jsp?,<p>I'm used to Intellij to develop javascript but today (or in a short while) I'll need to develop i,0,2019-02-06,<p>Try using Aptana Studio plugin for Eclipse. It contains all you need to work with Web Technology.,0
10610,2,1,2019-02-20,How to replace: [text](link) with <a href= link >text</a> in java?,<p>I want to replace <code>[text](link)</code> with <code>&lt;a href= link &gt;text&lt;/a&gt;</code>,1,2019-02-20,"<p>You can do like this:</p>

<pre><code>public static void main (String[] args) throws java.lang.Ex",0
